OrderNumber,ProductName,size,Color,Category,ListPrice,Orderdate,Duedate,Shipdate,PromotionName,SalesRegion,OrderQuantity,UnitPrice,SalesAmount,DiscountAmount,TaxAmount
SO58958,Short-Sleeve Classic Jersey,XL,Yellow,Clothing,53.99,2013-05-30,2013-11-06,2013-06-06,Volume Discount 15 to 24,Canada,16,29.6945,451.3564,23.7556,36.1085
SO58958,Sport-100 Helmet,Na,Black,Accessories,34.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,8,20.994,167.952,0,13.4362
SO58958,Half-Finger Gloves,M,Black,Clothing,24.49,2013-05-30,2013-11-06,2013-06-06,Volume Discount 11 to 14,Canada,12,14.2042,167.0414,3.409,13.3633
SO58958,LL Touring Frame,50,Yellow,Components,333.42,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,1,200.052,200.052,0,16.0042
SO58958,Touring-3000,54,Blue,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,3,445.41,1336.23,0,106.8984
SO58958,Touring-3000,50,Yellow,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,6,445.41,2672.46,0,213.7968
SO58958,Long-Sleeve Logo Jersey,L,Multi,Clothing,49.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,8,29.994,239.952,0,19.1962
SO58958,Touring-2000,60,Blue,Bikes,1214.85,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,4,728.91,2915.64,0,233.2512
SO58958,Touring-1000,46,Yellow,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,7,1430.442,10013.094,0,801.0475
SO58958,Hydration Pack 70 oz.,Na,Silver,Accessories,54.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,4,32.994,131.976,0,10.5581
SO58958,LL Touring Frame,62,Yellow,Components,333.42,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,1,200.052,200.052,0,16.0042
SO58958,HL Touring Frame,60,Yellow,Components,1003.91,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,1,602.346,602.346,0,48.1877
SO58958,Half-Finger Gloves,S,Black,Clothing,24.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,6,14.694,88.164,0,7.0531
SO58958,Long-Sleeve Logo Jersey,M,Multi,Clothing,49.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,4,29.994,119.976,0,9.5981
SO58958,HL Touring Seat/Saddle,Na,NA,Components,52.64,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,1,31.584,31.584,0,2.5267
SO58958,Touring-3000,44,Yellow,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,10,445.41,4454.1,0,356.328
SO58958,Patch Kit/8 Patches,Na,NA,Accessories,2.29,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,4,1.374,5.496,0,0.4397
SO58958,HL Touring Frame,50,Blue,Components,1003.91,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,3,602.346,1807.038,0,144.563
SO58958,Long-Sleeve Logo Jersey,XL,Multi,Clothing,49.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,3,29.994,89.982,0,7.1986
SO58958,AWC Logo Cap,Na,Multi,Clothing,8.99,2013-05-30,2013-11-06,2013-06-06,Volume Discount 11 to 14,Canada,14,5.2142,71.5388,1.46,5.7231
SO58958,Sport-100 Helmet,Na,Red,Accessories,34.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,4,20.994,83.976,0,6.7181
SO58958,Touring-1000,46,Blue,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,3,1430.442,4291.326,0,343.3061
SO58958,Short-Sleeve Classic Jersey,L,Yellow,Clothing,53.99,2013-05-30,2013-11-06,2013-06-06,Volume Discount 15 to 24,Canada,15,29.6945,423.1466,22.2709,33.8517
SO58958,Water Bottle 30 oz.,Na,NA,Accessories,4.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,6,2.994,17.964,0,1.4371
SO58959,Mountain-400-W,40,Silver,Bikes,769.49,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,7,461.694,3231.858,0,258.5486
SO58959,LL Mountain Frame,44,Silver,Components,264.05,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,1,158.43,158.43,0,12.6744
SO58959,HL Mountain Seat/Saddle,Na,NA,Components,52.64,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,1,31.584,31.584,0,2.5267
SO58959,LL Mountain Pedal,Na,Silver/Black,Components,40.49,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,3,24.294,72.882,0,5.8306
SO58959,Mountain-500,42,Black,Bikes,539.99,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,1,323.994,323.994,0,25.9195
SO58959,ML Mountain Frame-W,40,Silver,Components,364.09,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,2,218.454,436.908,0,34.9526
SO58959,Mountain-500,40,Black,Bikes,539.99,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,3,323.994,971.982,0,77.7586
SO58959,Mountain-500,52,Silver,Bikes,564.99,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,2,338.994,677.988,0,54.239
SO58959,ML Mountain Pedal,Na,Silver/Black,Components,62.09,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,4,37.254,149.016,0,11.9213
SO58959,Mountain-500,42,Silver,Bikes,564.99,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,1,338.994,338.994,0,27.1195
SO58959,HL Mountain Handlebars,Na,NA,Components,120.27,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,1,72.162,72.162,0,5.773
SO58959,Mountain-400-W,38,Silver,Bikes,769.49,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,2,461.694,923.388,0,73.871
SO58959,Mountain-200,46,Black,Bikes,2294.99,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,4,1376.994,5507.976,0,440.6381
SO58959,Women's Mountain Shorts,M,Black,Clothing,69.99,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,3,41.994,125.982,0,10.0786
SO58959,LL Mountain Frame,42,Black,Components,249.79,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,1,149.874,149.874,0,11.9899
SO58959,ML Mountain Frame-W,42,Silver,Components,364.09,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,1,218.454,218.454,0,17.4763
SO58959,Women's Mountain Shorts,S,Black,Clothing,69.99,2013-05-30,2013-11-06,2013-06-06,Volume Discount 25 to 40,United Kingdom,27,34.995,850.3785,94.4865,68.0303
SO58959,ML Mountain Handlebars,Na,NA,Components,61.92,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,1,37.152,37.152,0,2.9722
SO58959,HL Mountain Pedal,Na,Silver/Black,Components,80.99,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,1,48.594,48.594,0,3.8875
SO58959,LL Mountain Frame,44,Black,Components,249.79,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,2,149.874,299.748,0,23.9798
SO58959,HL Mountain Frame,42,Black,Components,1349.6,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,3,809.76,2429.28,0,194.3424
SO58959,Mountain-200,42,Black,Bikes,2294.99,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,2,1376.994,2753.988,0,220.319
SO58959,Mountain-200,38,Silver,Bikes,2319.99,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,2,1391.994,2783.988,0,222.719
SO58959,Women's Mountain Shorts,L,Black,Clothing,69.99,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,7,41.994,293.958,0,23.5166
SO58959,Half-Finger Gloves,S,Black,Clothing,24.49,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,1,14.694,14.694,0,1.1755
SO58959,Mountain-500,52,Black,Bikes,539.99,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,5,323.994,1619.97,0,129.5976
SO58959,Mountain-500,48,Silver,Bikes,564.99,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,1,338.994,338.994,0,27.1195
SO58959,Mountain-200,46,Silver,Bikes,2319.99,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,1,1391.994,1391.994,0,111.3595
SO58959,Mountain-200,42,Silver,Bikes,2319.99,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,1,1391.994,1391.994,0,111.3595
SO58959,LL Mountain Frame,42,Silver,Components,264.05,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,2,158.43,316.86,0,25.3488
SO58959,Mountain-500,44,Black,Bikes,539.99,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,1,323.994,323.994,0,25.9195
SO58959,LL Mountain Frame,40,Silver,Components,264.05,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,3,158.43,475.29,0,38.0232
SO58960,Women's Mountain Shorts,M,Black,Clothing,69.99,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,2,41.994,83.988,0,6.719
SO58960,Women's Mountain Shorts,S,Black,Clothing,69.99,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,3,41.994,125.982,0,10.0786
SO58960,Women's Mountain Shorts,L,Black,Clothing,69.99,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,2,41.994,83.988,0,6.719
SO58960,Mountain-200,38,Black,Bikes,2294.99,2013-05-30,2013-11-06,2013-06-06,No Discount,United Kingdom,4,1376.994,5507.976,0,440.6381
SO58961,Half-Finger Gloves,M,Black,Clothing,24.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,5,14.694,73.47,0,5.8776
SO58961,Touring-3000,58,Yellow,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,445.41,1336.23,0,106.8984
SO58961,LL Bottom Bracket,Na,NA,Components,53.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,32.394,97.182,0,7.7746
SO58961,Touring-3000,50,Yellow,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,445.41,1336.23,0,106.8984
SO58961,Touring-3000,62,Yellow,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,445.41,1336.23,0,106.8984
SO58961,Front Derailleur,Na,Silver,Components,91.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,54.894,109.788,0,8.783
SO58961,HL Bottom Bracket,Na,NA,Components,121.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,72.894,218.682,0,17.4946
SO58961,Touring-1000,50,Blue,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,1430.442,5721.768,0,457.7414
SO58961,Touring-1000,46,Blue,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,1430.442,4291.326,0,343.3061
SO58961,Touring-2000,50,Blue,Bikes,1214.85,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,728.91,1457.82,0,116.6256
SO58961,Touring-3000,44,Blue,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,445.41,1336.23,0,106.8984
SO58961,Hydration Pack 70 oz.,Na,Silver,Accessories,54.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,32.994,131.976,0,10.5581
SO58961,Touring-1000,50,Yellow,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,6,1430.442,8582.652,0,686.6122
SO58961,Hitch Rack 4-Bike,Na,NA,Accessories,120,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,5,72,360,0,28.8
SO58961,HL Touring Seat/Saddle,Na,NA,Components,52.64,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,7,31.584,221.088,0,17.687
SO58961,Bike Wash Dissolver,Na,NA,Accessories,7.95,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,7,4.77,33.39,0,2.6712
SO58961,LL Crankset,Na,Black,Components,175.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,105.294,315.882,0,25.2706
SO58961,Water Bottle 30 oz.,Na,NA,Accessories,4.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,2.994,8.982,0,0.7186
SO58961,Touring-3000,44,Yellow,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,445.41,890.82,0,71.2656
SO58961,Touring-1000,54,Yellow,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,1430.442,5721.768,0,457.7414
SO58961,Touring-3000,58,Blue,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,445.41,890.82,0,71.2656
SO58961,Touring-3000,54,Yellow,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,445.41,890.82,0,71.2656
SO58961,Chain,Na,Silver,Components,20.24,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,12.144,36.432,0,2.9146
SO58961,Sport-100 Helmet,Na,Black,Accessories,34.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,20.994,41.988,0,3.359
SO58961,AWC Logo Cap,Na,Multi,Clothing,8.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,5.394,10.788,0,0.863
SO58961,Touring-1000,60,Blue,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,1430.442,1430.442,0,114.4354
SO58961,Short-Sleeve Classic Jersey,L,Yellow,Clothing,53.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,32.394,64.788,0,5.183
SO58961,Short-Sleeve Classic Jersey,S,Yellow,Clothing,53.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,9,32.394,291.546,0,23.3237
SO58961,Rear Derailleur,Na,Silver,Components,121.46,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,72.876,291.504,0,23.3203
SO58961,Classic Vest,S,Blue,Clothing,63.5,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,38.1,114.3,0,9.144
SO58961,Front Brakes,Na,Silver,Components,106.5,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,63.9,63.9,0,5.112
SO58961,Classic Vest,M,Blue,Clothing,63.5,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,6,38.1,228.6,0,18.288
SO58961,Long-Sleeve Logo Jersey,M,Multi,Clothing,49.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,29.994,89.982,0,7.1986
SO58961,Short-Sleeve Classic Jersey,XL,Yellow,Clothing,53.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,9,32.394,291.546,0,23.3237
SO58961,Long-Sleeve Logo Jersey,L,Multi,Clothing,49.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,29.994,89.982,0,7.1986
SO58961,Touring-2000,46,Blue,Bikes,1214.85,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,728.91,1457.82,0,116.6256
SO58961,HL Crankset,Na,Black,Components,404.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,242.994,242.994,0,19.4395
SO58961,Touring-3000,62,Blue,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,445.41,445.41,0,35.6328
SO58961,Touring-2000,54,Blue,Bikes,1214.85,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,728.91,728.91,0,58.3128
SO58961,Touring-1000,60,Yellow,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,1430.442,1430.442,0,114.4354
SO58961,Touring-3000,50,Blue,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,445.41,890.82,0,71.2656
SO58961,Touring-1000,54,Blue,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,1430.442,5721.768,0,457.7414
SO58961,Sport-100 Helmet,Na,Blue,Accessories,34.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,9,20.994,188.946,0,15.1157
SO58961,Touring-2000,60,Blue,Bikes,1214.85,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,728.91,1457.82,0,116.6256
SO58961,Touring-1000,46,Yellow,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,1430.442,4291.326,0,343.3061
SO58961,Touring-3000,54,Blue,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,445.41,445.41,0,35.6328
SO58962,Touring-3000,50,Blue,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,445.41,445.41,0,35.6328
SO58962,Touring-2000,46,Blue,Bikes,1214.85,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,728.91,2915.64,0,233.2512
SO58962,Touring-1000,50,Yellow,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,1430.442,4291.326,0,343.3061
SO58962,Chain,Na,Silver,Components,20.24,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,12.144,12.144,0,0.9715
SO58962,Touring-3000,50,Yellow,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,445.41,890.82,0,71.2656
SO58962,Touring-1000,54,Yellow,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,1430.442,4291.326,0,343.3061
SO58962,Touring-3000,62,Yellow,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,6,445.41,2672.46,0,213.7968
SO58962,Touring-1000,50,Blue,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,1430.442,5721.768,0,457.7414
SO58962,Touring-3000,54,Blue,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,445.41,1336.23,0,106.8984
SO58962,Touring-1000,60,Yellow,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,1430.442,2860.884,0,228.8707
SO58962,Touring-1000,46,Blue,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,1430.442,4291.326,0,343.3061
SO58962,Touring-3000,58,Yellow,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,445.41,1336.23,0,106.8984
SO58962,HL Bottom Bracket,Na,NA,Components,121.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,6,72.894,437.364,0,34.9891
SO58962,Touring-3000,44,Blue,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,445.41,1781.64,0,142.5312
SO58962,Rear Brakes,Na,Silver,Components,106.5,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,63.9,127.8,0,10.224
SO58962,Touring-1000,54,Blue,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,1430.442,2860.884,0,228.8707
SO58962,HL Touring Frame,54,Blue,Components,1003.91,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,602.346,602.346,0,48.1877
SO58962,LL Bottom Bracket,Na,NA,Components,53.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,32.394,97.182,0,7.7746
SO58962,HL Touring Handlebars,Na,NA,Components,91.57,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,54.942,109.884,0,8.7907
SO58962,LL Crankset,Na,Black,Components,175.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,105.294,105.294,0,8.4235
SO58962,HL Touring Seat/Saddle,Na,NA,Components,52.64,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,31.584,63.168,0,5.0534
SO58962,Touring-3000,44,Yellow,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,445.41,445.41,0,35.6328
SO58962,Rear Derailleur,Na,Silver,Components,121.46,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,72.876,145.752,0,11.6602
SO58962,Touring-3000,62,Blue,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,445.41,445.41,0,35.6328
SO58962,Touring-2000,50,Blue,Bikes,1214.85,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,5,728.91,3644.55,0,291.564
SO58962,Touring-1000,46,Yellow,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,1430.442,4291.326,0,343.3061
SO58962,Touring-2000,54,Blue,Bikes,1214.85,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,5,728.91,3644.55,0,291.564
SO58962,Front Brakes,Na,Silver,Components,106.5,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,63.9,127.8,0,10.224
SO58962,Touring-1000,60,Blue,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,1430.442,2860.884,0,228.8707
SO58962,Touring-3000,54,Yellow,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,445.41,890.82,0,71.2656
SO58962,HL Touring Frame,54,Yellow,Components,1003.91,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,602.346,602.346,0,48.1877
SO58962,Front Derailleur,Na,Silver,Components,91.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,54.894,164.682,0,13.1746
SO58962,Touring-3000,58,Blue,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,445.41,1336.23,0,106.8984
SO58962,Touring-2000,60,Blue,Bikes,1214.85,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,728.91,728.91,0,58.3128
SO58963,HL Mountain Frame,38,Silver,Components,1364.5,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,6,818.7,4912.2,0,392.976
SO58963,Chain,Na,Silver,Components,20.24,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,7,12.144,85.008,0,6.8006
SO58963,HL Mountain Frame,42,Black,Components,1349.6,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,6,809.76,4858.56,0,388.6848
SO58963,Mountain-200,46,Black,Bikes,2294.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,5,1376.994,6884.97,0,550.7976
SO58963,HL Bottom Bracket,Na,NA,Components,121.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,72.894,145.788,0,11.663
SO58963,Mountain-500,44,Silver,Bikes,564.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,338.994,338.994,0,27.1195
SO58963,Mountain-200,42,Black,Bikes,2294.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,9,1376.994,12392.946,0,991.4357
SO58963,Mountain-200,46,Silver,Bikes,2319.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,1391.994,5567.976,0,445.4381
SO58963,HL Mountain Seat/Saddle,Na,NA,Components,52.64,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,31.584,126.336,0,10.1069
SO58963,LL Crankset,Na,Black,Components,175.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,5,105.294,526.47,0,42.1176
SO58963,Short-Sleeve Classic Jersey,XL,Yellow,Clothing,53.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,32.394,97.182,0,7.7746
SO58963,LL Bottom Bracket,Na,NA,Components,53.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,32.394,97.182,0,7.7746
SO58963,Mountain-500,48,Black,Bikes,539.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,323.994,1295.976,0,103.6781
SO58963,LL Mountain Frame,44,Silver,Components,264.05,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,5,158.43,792.15,0,63.372
SO58963,Mountain-500,52,Silver,Bikes,564.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,5,338.994,1694.97,0,135.5976
SO58963,HL Mountain Frame,38,Black,Components,1349.6,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,809.76,809.76,0,64.7808
SO58963,HL Mountain Pedal,Na,Silver/Black,Components,80.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,6,48.594,291.564,0,23.3251
SO58963,LL Mountain Frame,48,Black,Components,249.79,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,149.874,149.874,0,11.9899
SO58963,Bike Wash Dissolver,Na,NA,Accessories,7.95,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,8,4.77,38.16,0,3.0528
SO58963,Mountain-500,48,Silver,Bikes,564.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,7,338.994,2372.958,0,189.8366
SO58963,ML Mountain Pedal,Na,Silver/Black,Components,62.09,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,37.254,37.254,0,2.9803
SO58963,Mountain-500,42,Black,Bikes,539.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,323.994,1295.976,0,103.6781
SO58963,Front Derailleur,Na,Silver,Components,91.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,5,54.894,274.47,0,21.9576
SO58963,ML Mountain Seat/Saddle,Na,NA,Components,39.14,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,23.484,93.936,0,7.5149
SO58963,Mountain-400-W,40,Silver,Bikes,769.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,461.694,1846.776,0,147.7421
SO58963,ML Mountain Handlebars,Na,NA,Components,61.92,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,37.152,111.456,0,8.9165
SO58963,Front Brakes,Na,Silver,Components,106.5,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,63.9,255.6,0,20.448
SO58963,ML Mountain Frame-W,42,Silver,Components,364.09,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,218.454,873.816,0,69.9053
SO58963,Women's Mountain Shorts,S,Black,Clothing,69.99,2013-05-30,2013-11-06,2013-06-06,Volume Discount 11 to 14,Northwest,13,40.5942,517.1701,10.5545,41.3736
SO58963,Mountain-500,42,Silver,Bikes,564.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,6,338.994,2033.964,0,162.7171
SO58963,LL Mountain Seat/Saddle,Na,NA,Components,27.12,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,5,16.272,81.36,0,6.5088
SO58963,Women's Mountain Shorts,L,Black,Clothing,69.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,9,41.994,377.946,0,30.2357
SO58963,LL Mountain Frame,40,Silver,Components,264.05,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,158.43,475.29,0,38.0232
SO58963,Mountain-200,42,Silver,Bikes,2319.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,1391.994,2783.988,0,222.719
SO58963,HL Mountain Frame,46,Silver,Components,1364.5,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,6,818.7,4912.2,0,392.976
SO58963,LL Mountain Frame,44,Black,Components,249.79,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,149.874,149.874,0,11.9899
SO58963,Mountain-200,38,Silver,Bikes,2319.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,1391.994,1391.994,0,111.3595
